0,-23
1,-23
2,-24
3,-24
4,-24
5,-24
6,-24
7,-23
8,-23
9,-23
10,-22
11,-22
12,-22
13,-22
14,-21
15,-21
16,-21
17,-21
18,-20
19,-20
20,-20
21,-20
22,-20
23,-20
24,-20
25,-20
26,-20
27,-19
28,-19
29,-19
30,-19
31,-18
32,-18
33,-18
34,-18
35,-17
36,-17
37,-17
38,-17
39,-17
40,-16
41,-16
42,-15
43,-14
44,-14
45,-13
46,-13
47,-12
48,-12
49,-12
50,-12
51,-13
52,-13
53,-12
54,-12
55,-11
56,-10
57,-10
58,-9
59,-8
60,-7
61,-6
62,-5
63,-4
64,-2
65,-1
66,1
67,2
68,4
69,5
70,5
71,6
72,6
73,6
74,7
75,7
76,8
77,9
78,11
79,13
80,15
81,17
82,19
83,20
84,21
85,22
86,23
87,24
88,25
89,25
90,25
91,25
92,25
93,24
94,24
95,23
96,22
97,21
98,21
99,20
100,20
101,20
102,20
103,19
104,18
105,17
106,15
107,13
108,10
109,8
110,5
111,3
112,2
113,0
114,-1
115,-2
116,-3
117,-4
118,-5
119,-7
120,-9
121,-11
122,-12
123,-13
124,-13
125,-12
126,-10
127,-7
128,-3
129,0
130,3
131,5
132,6
133,7
134,7
135,6
136,5
137,5
138,5
139,5
140,6
141,6
142,7
143,8
144,9
145,10
146,10
147,10
148,10
149,11
150,11
151,12
152,12
153,13
154,13
155,14
156,14
157,14
158,14
159,14
160,13
161,13
162,13
163,12
164,12
165,12
166,13
167,13
168,14
169,14
170,14
171,15
172,15
173,15
174,15
175,14
176,14
177,14
178,14
179,13
180,13
181,13
182,13
183,13
184,13
185,12
186,12
187,12
188,13
189,13
190,13
191,14
192,14
193,15
194,15
195,15
196,15
197,14
198,14
199,13
200,13
201,12
202,11
203,11
204,11
205,10
206,10
207,10
208,10
209,10
210,9
211,9
212,9
213,8
214,7
215,7
216,6
217,6
218,5
219,5
220,6
221,6
222,7
223,8
224,9
225,9
226,9
227,9
228,9
229,9
230,9
231,9
232,10
233,10
234,10
235,10
236,9
237,8
238,7
239,6
240,4
241,4
242,4
243,4
244,5
245,7
246,8
247,8
248,9
249,9
250,8
251,7
252,6
253,5
254,5
255,6
256,6
257,7
258,9
259,10
260,11
261,12
262,12
263,12
264,13
265,12
266,12
267,12
268,11
269,11
270,10
271,9
272,9
273,8
274,9
275,10
276,11
277,12
278,14
279,15
280,16
281,17
282,16
283,15
284,14
285,13
286,11
287,10
288,9
289,8
290,8
291,7
292,6
293,4
294,3
295,2
296,2
297,1
298,1
299,2
300,3
301,3
302,4
303,4
304,4
305,4
306,4
307,3
308,3
309,3
310,2
311,2
312,1
313,1
314,0
315,-1
316,-2
317,-2
318,-2
319,-2
320,-2
321,-2
322,-2
323,-2
324,-3
325,-3
326,-4
327,-5
328,-6
329,-6
330,-6
331,-6
332,-6
333,-5
334,-5
335,-6
336,-7
337,-8
338,-9
339,-9
340,-7
341,-3
342,5
343,15
344,28
345,44
346,61
347,78
348,94
349,107
350,118
351,124
352,125
353,120
354,111
355,97
356,79
357,59
358,38
359,18
360,0
361,-14
362,-24
363,-29
364,-30
365,-28
366,-23
367,-18
368,-12
369,-8
370,-5
371,-3
372,-3
373,-4
374,-5
375,-7
376,-7
377,-8
378,-8
379,-8
380,-8
381,-7
382,-7
383,-7
384,-8
385,-8
386,-8
387,-9
388,-9
389,-9
390,-9
391,-9
